Wins,PPG,OPPG,P6,3PT,TO,AST,ConfChamp,Seed,RPG,STL,NumApp,Home,Team 1 Win?
5.0,4.47999999999999,-2.1000000000000085,-1.0,-0.07000000000000028,0.46999999999999886,2.0299999999999994,0.0,0.0,2.229999999999997,1.6099999999999994,-4.0,0.0,1.0
-17.0,-5.659999999999997,10.25,0.0,-2.920000000000001,3.24,-2.25,-1.0,-9.0,-7.519999999999996,2.5999999999999996,-1.0,1.0,0.0
8.0,6.320000000000007,-1.269999999999996,0.0,3.2200000000000006,-3.630000000000001,2.5600000000000005,1.0,13.0,2.0100000000000016,-1.9900000000000002,-4.0,0.0,1.0
0.0,1.6200000000000045,0.730000000000004,0.0,0.3899999999999997,0.9800000000000004,2.130000000000001,0.0,0.0,-2.8900000000000006,-0.4899999999999993,-1.0,1.0,0.0
-1.0,-3.6299999999999955,-1.2199999999999989,0.0,-0.8199999999999994,-2.59,-1.2599999999999998,0.0,0.0,-0.28999999999999915,-0.29000000000000004,-3.0,1.0,1.0
0.0,11.209999999999994,9.89,0.0,0.5,-2.0600000000000005,1.9800000000000004,0.0,0.0,-3.009999999999998,3.839999999999999,-3.0,0.0,0.0
6.0,6.250000000000007,-0.9899999999999949,1.0,1.9000000000000004,-2.360000000000001,4.01,0.0,0.0,-0.4499999999999993,0.13999999999999968,12.0,1.0,1.0
2.0,-4.319999999999993,-5.3799999999999955,1.0,2.3400000000000007,3.4000000000000004,-1.009999999999998,1.0,-2.0,7.539999999999999,-1.1900000000000004,-6.0,0.0,0.0
14.0,-4.590000000000003,-13.070000000000007,0.0,0.4399999999999995,-2.039999999999999,-2.6900000000000013,1.0,14.0,-0.22999999999999687,-0.8900000000000006,-5.0,1.0,1.0
-6.0,-7.219999999999999,3.75,1.0,-0.9500000000000002,-1.3200000000000003,0.9900000000000002,0.0,3.0,-6.6200000000000045,-1.4100000000000001,11.0,-1.0,0.0
8.0,6.689999999999998,-4.060000000000002,1.0,1.2599999999999998,-1.3200000000000003,0.40000000000000036,0.0,9.0,5.600000000000001,-0.6600000000000001,24.0,1.0,1.0
-2.0,-3.010000000000005,3.2900000000000063,-1.0,-0.030000000000001137,2.8599999999999994,-3.139999999999999,1.0,8.0,-2.070000000000004,0.04999999999999982,-19.0,1.0,0.0
2.0,-9.369999999999997,-10.689999999999998,0.0,-1.0600000000000005,-0.6699999999999999,0.7399999999999984,0.0,0.0,-0.5199999999999996,-0.15000000000000036,0.0,1.0,1.0
-2.0,8.14,9.720000000000013,0.0,-2.5,-0.6599999999999984,3.4000000000000004,0.0,0.0,0.4100000000000037,1.8600000000000003,3.0,1.0,0.0
5.0,-0.09000000000000341,-0.5100000000000051,0.0,1.2999999999999998,0.8800000000000008,1.0200000000000014,0.0,-3.0,0.030000000000001137,3.0299999999999994,10.0,1.0,1.0
-7.0,-7.530000000000001,0.8499999999999943,0.0,-0.4299999999999997,-1.379999999999999,-3.6899999999999995,0.0,-3.0,-0.4099999999999966,-2.16,-9.0,0.0,0.0
8.0,-3.2900000000000063,-13.259999999999998,0.0,2.2200000000000006,-2.99,2.7300000000000004,0.0,0.0,-4.309999999999999,0.34000000000000075,4.0,0.0,1.0
-9.0,-4.8700000000000045,8.079999999999998,0.0,-0.3699999999999992,0.5399999999999991,-1.040000000000001,0.0,0.0,-4.09,-0.8499999999999996,-1.0,-1.0,0.0
-1.0,5.719999999999999,4.739999999999995,1.0,0.3200000000000003,-1.2200000000000006,-0.35999999999999943,0.0,0.0,1.1799999999999997,-1.6600000000000001,23.0,1.0,1.0
-1.0,5.159999999999997,5.069999999999993,-1.0,1.5299999999999994,1.4100000000000001,-1.1000000000000014,0.0,0.0,-4.620000000000001,-1.96,-7.0,1.0,0.0
-3.0,-3.8400000000000034,-4.920000000000002,0.0,-0.4499999999999993,1.58,2.9700000000000006,0.0,0.0,3.9800000000000004,2.0500000000000007,3.0,1.0,1.0
-1.0,-6.550000000000011,-5.730000000000004,1.0,-0.0600000000000005,-1.3499999999999996,-3.09,-1.0,-1.0,1.740000000000002,-1.8599999999999994,-10.0,1.0,0.0
-5.0,-0.2600000000000051,-0.8099999999999881,0.0,-1.5699999999999994,-0.33999999999999986,-0.8900000000000006,0.0,0.0,0.490000000000002,0.08000000000000007,-1.0,1.0,1.0
-14.0,-8.549999999999997,2.8799999999999955,-1.0,-0.3099999999999996,1.1300000000000008,-1.6999999999999993,0.0,-5.0,-1.4299999999999997,-3.13,-10.0,1.0,0.0
-3.0,8.739999999999995,7.710000000000008,0.0,0.28000000000000025,2.1999999999999993,0.3699999999999992,0.0,0.0,1.9499999999999993,0.14000000000000057,7.0,-1.0,1.0
0.0,1.6099999999999994,3.219999999999999,-1.0,0.4399999999999995,1.5599999999999987,1.4100000000000001,0.0,0.0,-1.6900000000000048,0.3200000000000003,-22.0,1.0,0.0
-4.0,-2.1099999999999994,-1.1599999999999966,1.0,-1.8199999999999994,-1.67,-0.6600000000000001,0.0,0.0,0.11999999999999744,2.1500000000000004,-16.0,1.0,1.0
-9.0,6.570000000000007,14.560000000000002,-1.0,2.12,0.8000000000000007,-1.1799999999999997,0.0,-11.0,-6.390000000000001,0.4800000000000004,-9.0,1.0,0.0
6.0,7.260000000000005,8.61,1.0,0.47999999999999865,-1.58,1.8400000000000016,0.0,7.0,-3.919999999999998,2.8899999999999997,17.0,0.0,1.0
-5.0,-3.5,-0.46999999999999886,0.0,-1.7700000000000005,2.4000000000000004,-1.129999999999999,0.0,0.0,5.07,2.5999999999999996,-9.0,0.0,0.0
-2.0,0.23000000000000398,2.710000000000008,0.0,3.1100000000000003,-2.210000000000001,-0.14000000000000057,-1.0,-16.0,-1.370000000000001,0.27999999999999936,-4.0,0.0,1.0
-3.0,-5.680000000000007,1.2999999999999972,0.0,0.08000000000000007,0.9700000000000006,-1.2100000000000009,0.0,-11.0,-0.9399999999999977,-2.9400000000000004,-4.0,0.0,0.0
11.0,5.859999999999999,-7.579999999999998,0.0,-0.7799999999999994,1.7200000000000006,1.0600000000000005,0.0,0.0,1.3200000000000003,2.51,-3.0,0.0,1.0
-4.0,-3.6700000000000017,-1.9399999999999977,0.0,-0.2599999999999998,-0.33999999999999986,-0.22999999999999865,0.0,0.0,-3.780000000000001,-0.21999999999999975,-12.0,0.0,0.0
9.0,-5.579999999999998,-15.100000000000001,0.0,1.4799999999999995,-3.3900000000000006,-2.880000000000001,0.0,0.0,-5.059999999999999,-0.41999999999999993,-4.0,0.0,1.0
8.0,2.760000000000005,-3.8799999999999955,0.0,0.10000000000000053,0.09999999999999964,2.5200000000000014,0.0,0.0,4.769999999999996,0.019999999999999574,-6.0,0.0,0.0
11.0,-3.5200000000000102,-14.829999999999998,0.0,-0.6099999999999994,-3.49,-0.9100000000000001,0.0,7.0,2.9399999999999977,1.58,-7.0,1.0,1.0
-3.0,-3.1400000000000006,0.6099999999999994,0.0,0.9500000000000011,-1.040000000000001,1.08,0.0,0.0,-4.170000000000002,-2.0500000000000007,-6.0,1.0,0.0
7.0,-4.140000000000001,-14.840000000000003,1.0,-1.33,-0.47000000000000064,0.9299999999999997,0.0,0.0,-1.370000000000001,-0.6800000000000006,27.0,1.0,1.0
-1.0,2.549999999999997,2.3799999999999955,-1.0,-0.29000000000000004,-1.8499999999999996,0.7599999999999998,0.0,0.0,-0.14000000000000057,0.6399999999999997,-8.0,-1.0,0.0
7.0,-6.010000000000005,-12.069999999999993,1.0,-2.2600000000000007,-0.8499999999999996,-1.0099999999999998,0.0,0.0,4.289999999999999,0.7999999999999998,12.0,1.0,1.0
5.0,-8.959999999999994,-11.759999999999991,0.0,-1.120000000000001,-0.009999999999999787,-0.41999999999999993,0.0,0.0,6.259999999999998,-1.33,-4.0,1.0,0.0
10.0,1.3599999999999994,-8.489999999999995,1.0,-1.0299999999999994,-0.8200000000000003,1.9499999999999993,0.0,11.0,3.039999999999999,0.45999999999999996,19.0,1.0,1.0
-5.0,-10.030000000000001,-5.859999999999999,0.0,-0.8200000000000003,1.9000000000000004,-2.5299999999999994,0.0,-11.0,-3.8000000000000007,1.3499999999999996,0.0,-1.0,0.0
14.0,3.7700000000000102,-6.07,1.0,0.39999999999999947,0.08999999999999986,2.4399999999999995,1.0,1.0,6.720000000000002,-0.46999999999999975,18.0,0.0,1.0
6.0,-0.29999999999999716,-6.310000000000002,0.0,-0.25,-1.5700000000000003,-1.9400000000000013,0.0,0.0,-0.8900000000000006,2.790000000000001,3.0,1.0,0.0
0.0,-8.730000000000004,-13.460000000000008,0.0,-3.880000000000001,-0.8200000000000003,1.5200000000000014,0.0,0.0,3.0600000000000023,2.759999999999999,-11.0,1.0,1.0
14.0,4.969999999999999,-12.490000000000009,0.0,2.619999999999999,-3.17,-2.34,0.0,0.0,-0.00999999999999801,0.79,-3.0,1.0,0.0
7.0,3.3500000000000085,-5.420000000000002,0.0,3.45,1.7700000000000014,2.2699999999999996,0.0,0.0,2.3599999999999994,1.5499999999999998,0.0,-1.0,1.0
-1.0,-3.269999999999996,-2.9000000000000057,0.0,-2.3899999999999997,-1.3399999999999999,-0.379999999999999,0.0,0.0,-1.610000000000003,2.3599999999999994,13.0,-1.0,0.0
15.0,-1.8499999999999943,-12.489999999999995,0.0,-1.5600000000000005,-1.4100000000000001,1.0099999999999998,1.0,14.0,2.3599999999999994,0.03000000000000025,5.0,-1.0,1.0
-8.0,-5.820000000000007,-0.7200000000000131,0.0,0.4800000000000004,-2.7700000000000014,1.5,0.0,0.0,-4.48,-1.0499999999999998,1.0,1.0,0.0
10.0,3.280000000000001,-6.549999999999997,0.0,-0.2400000000000002,-1.0599999999999987,-0.4399999999999995,0.0,0.0,4.460000000000001,1.0099999999999998,-1.0,-1.0,1.0
-9.0,-7.989999999999995,1.039999999999992,0.0,0.6800000000000006,-1.9900000000000002,-1.7100000000000009,0.0,0.0,-8.860000000000003,-2.08,-1.0,0.0,0.0
-6.0,1.0600000000000023,7.329999999999998,0.0,-0.8300000000000001,1.5299999999999994,3.0999999999999996,-1.0,-12.0,1.8400000000000034,-0.2999999999999998,5.0,1.0,1.0
-2.0,6.259999999999991,4.439999999999998,-1.0,4.04,0.21000000000000085,2.4000000000000004,0.0,0.0,-1.7799999999999976,2.3,-25.0,1.0,0.0
2.0,5.700000000000003,-4.609999999999999,1.0,0.8600000000000003,-1.7400000000000002,0.6999999999999993,0.0,0.0,0.6899999999999977,-0.14000000000000057,10.0,0.0,1.0
-6.0,-1.8999999999999915,2.0,0.0,0.20999999999999996,0.27999999999999936,1.1800000000000015,0.0,0.0,-1.8599999999999994,-0.8300000000000001,0.0,-1.0,0.0
2.0,-5.089999999999989,-8.990000000000009,0.0,-0.08000000000000007,0.5800000000000001,-0.47999999999999865,0.0,0.0,-0.060000000000002274,0.9399999999999995,1.0,-1.0,1.0
-8.0,1.1500000000000057,7.740000000000002,0.0,0.22999999999999954,1.3399999999999999,1.2200000000000006,0.0,4.0,3.6299999999999955,-1.9400000000000004,3.0,0.0,0.0
2.0,-2.6899999999999977,-4.3700000000000045,0.0,1.8499999999999996,-2.3900000000000006,-1.33,0.0,0.0,-1.370000000000001,0.20999999999999996,4.0,1.0,1.0
-15.0,-5.0,0.28000000000000114,0.0,-1.4899999999999993,-0.8900000000000006,-0.7300000000000004,-1.0,-15.0,0.4499999999999993,-0.1900000000000004,4.0,-1.0,0.0
0.0,-3.3299999999999983,-2.569999999999993,0.0,-3.330000000000001,2.2699999999999996,-0.20000000000000107,0.0,0.0,1.4299999999999997,0.7300000000000004,6.0,1.0,1.0
-15.0,-0.5099999999999909,11.920000000000002,0.0,1.1100000000000003,0.8200000000000003,-0.9400000000000013,-1.0,-12.0,-0.7199999999999989,-2.709999999999999,-13.0,1.0,0.0
1.0,-2.3900000000000006,-4.540000000000006,1.0,0.0600000000000005,-2.9399999999999995,-0.9100000000000001,0.0,0.0,-2.5500000000000007,-0.9399999999999995,17.0,-1.0,1.0
3.0,-6.689999999999998,-6.700000000000003,-1.0,-3.1399999999999997,4.17,-3.42,0.0,0.0,1.2699999999999996,1.6700000000000008,-9.0,1.0,0.0
2.0,-1.0999999999999943,-2.0999999999999943,0.0,-1.129999999999999,-1.67,-1.7300000000000004,0.0,0.0,1.0999999999999979,-0.33999999999999986,1.0,-1.0,1.0
-7.0,-0.6599999999999966,1.789999999999992,-1.0,0.8700000000000001,-2.700000000000001,0.5599999999999987,0.0,0.0,-3.3100000000000023,-1.25,-10.0,1.0,0.0
1.0,-0.6099999999999994,-2.969999999999999,0.0,3.8200000000000003,-0.8100000000000005,4.210000000000001,0.0,0.0,0.9599999999999973,-2.3900000000000006,2.0,1.0,1.0
-13.0,5.960000000000008,13.91000000000001,-1.0,0.1900000000000004,-0.5599999999999987,-1.9600000000000009,0.0,-11.0,-2.990000000000002,-1.0499999999999998,-5.0,1.0,0.0
5.0,8.97999999999999,4.980000000000004,0.0,0.7199999999999989,1.1500000000000004,2.710000000000001,0.0,3.0,-1.8700000000000045,1.9299999999999997,9.0,0.0,1.0
-5.0,-1.1400000000000006,1.6700000000000017,0.0,1.58,0.5599999999999987,-0.4800000000000004,0.0,0.0,1.6799999999999997,-1.0900000000000007,1.0,-1.0,0.0
11.0,-1.0499999999999972,-13.240000000000009,0.0,0.5599999999999996,0.5999999999999996,-0.6500000000000004,0.0,10.0,4.259999999999998,-2.04,5.0,1.0,1.0
5.0,-4.1200000000000045,-5.030000000000001,0.0,0.3799999999999999,0.22000000000000064,-0.8399999999999999,1.0,0.0,-5.059999999999999,5.699999999999999,-8.0,1.0,0.0
5.0,-3.7099999999999937,-10.97999999999999,1.0,-1.7699999999999996,0.8599999999999994,1.58,0.0,0.0,3.4499999999999957,3.0,6.0,1.0,1.0
11.0,-0.15000000000000568,-11.340000000000003,0.0,0.2400000000000002,-1.25,-3.5,0.0,5.0,4.280000000000001,1.3399999999999999,5.0,-1.0,0.0
-6.0,-3.930000000000007,5.640000000000001,0.0,-3.99,-0.33000000000000007,-2.880000000000001,0.0,0.0,-5.73,-0.03000000000000025,1.0,1.0,1.0
-5.0,1.0600000000000023,0.5600000000000023,0.0,2.0900000000000007,-4.25,0.6500000000000004,0.0,0.0,-3.16,-1.6199999999999992,8.0,0.0,0.0
-2.0,-0.9300000000000068,0.28000000000000114,0.0,-0.41999999999999993,-0.9499999999999993,-0.7599999999999998,0.0,0.0,-2.9399999999999977,-0.7400000000000002,-1.0,1.0,1.0
-7.0,-5.530000000000001,-5.840000000000003,0.0,-1.5099999999999998,-3.0,-1.2800000000000011,-1.0,-16.0,1.6099999999999994,0.3799999999999999,2.0,-1.0,0.0
1.0,1.3800000000000097,0.7199999999999989,0.0,0.9699999999999998,-1.6400000000000006,0.4900000000000002,0.0,0.0,-5.349999999999998,1.29,-3.0,1.0,1.0
-14.0,-0.14999999999999147,13.75,-1.0,1.29,-0.3899999999999988,-2.130000000000001,0.0,-6.0,1.3500000000000014,-4.2700000000000005,-18.0,1.0,0.0
18.0,13.58999999999999,-11.519999999999996,0.0,3.1599999999999993,-2.9799999999999986,-1.08,0.0,0.0,4.259999999999998,2.0100000000000007,-3.0,1.0,1.0
2.0,-2.9399999999999977,-5.310000000000002,0.0,-4.289999999999999,-0.6999999999999993,1.92,0.0,0.0,0.5899999999999963,1.5099999999999998,0.0,1.0,0.0
4.0,1.0100000000000051,-3.7299999999999898,0.0,-0.41999999999999993,2.5199999999999996,2.530000000000001,0.0,0.0,-1.629999999999999,0.13000000000000078,-1.0,1.0,1.0
-8.0,-0.37000000000000455,10.32,0.0,-1.63,3.41,-1.0599999999999987,0.0,0.0,-1.4000000000000021,-0.47000000000000064,-4.0,1.0,0.0
-6.0,4.180000000000007,9.340000000000003,0.0,-1.3099999999999996,0.7700000000000014,-1.6199999999999992,-1.0,-13.0,-0.21999999999999886,-0.7799999999999994,-1.0,1.0,1.0
9.0,-2.3499999999999943,-7.109999999999999,0.0,-0.4900000000000002,0.5700000000000003,-0.5,0.0,0.0,-2.5500000000000007,0.0600000000000005,2.0,1.0,0.0
8.0,5.239999999999995,-5.1000000000000085,0.0,-1.58,0.870000000000001,0.9700000000000006,0.0,0.0,0.5599999999999987,0.11000000000000032,-4.0,0.0,1.0
-7.0,-1.2100000000000009,9.439999999999998,-1.0,0.7799999999999994,0.41999999999999993,1.2300000000000004,0.0,0.0,-2.91,-0.2600000000000007,-1.0,1.0,0.0
13.0,2.9000000000000057,-4.599999999999994,1.0,2.3000000000000007,-3.09,0.009999999999999787,0.0,10.0,-0.07000000000000028,-1.04,4.0,1.0,1.0
-2.0,-3.700000000000003,0.20000000000000284,0.0,0.11000000000000032,0.8000000000000007,-1.1400000000000006,0.0,0.0,-2.2500000000000036,-1.1099999999999994,0.0,-1.0,0.0
19.0,19.659999999999997,4.22999999999999,-1.0,3.4699999999999998,-0.07000000000000028,4.190000000000001,0.0,0.0,6.990000000000002,1.2800000000000002,-10.0,1.0,1.0
0.0,-2.1400000000000006,0.6200000000000045,0.0,-3.2399999999999993,0.7099999999999991,-1.5999999999999996,0.0,0.0,-2.640000000000004,2.329999999999999,2.0,1.0,0.0
12.0,4.890000000000001,-9.260000000000005,0.0,-0.4500000000000002,-2.33,3.4299999999999997,0.0,0.0,1.1199999999999974,0.9399999999999995,1.0,1.0,1.0
6.0,11.649999999999999,4.219999999999999,0.0,2.320000000000001,1.1300000000000008,2.58,0.0,0.0,4.359999999999999,-0.20000000000000018,-4.0,1.0,0.0
-6.0,-9.870000000000005,-1.0999999999999943,0.0,-0.03000000000000025,-0.34999999999999964,-1.3499999999999996,0.0,0.0,-1.0,-0.8700000000000001,1.0,1.0,1.0
-16.0,-14.150000000000006,6.840000000000003,-1.0,-0.39000000000000057,3.58,-6.1800000000000015,0.0,-6.0,-4.710000000000001,-0.6800000000000006,0.0,1.0,0.0
12.0,7.519999999999996,-0.9500000000000028,0.0,-0.9399999999999995,-0.8200000000000003,1.0600000000000005,1.0,2.0,-0.20000000000000284,2.3600000000000003,13.0,0.0,1.0
-4.0,-0.45999999999999375,3.8499999999999943,0.0,1.7400000000000002,-0.9299999999999997,-0.009999999999999787,0.0,0.0,-1.9499999999999993,0.9500000000000002,0.0,1.0,0.0
5.0,0.39000000000000057,-5.189999999999998,0.0,-2.3099999999999996,3.0600000000000005,0.23000000000000043,1.0,16.0,2.1300000000000026,2.12,5.0,0.0,1.0
-11.0,-10.879999999999995,0.37000000000000455,0.0,0.13999999999999968,1.8199999999999985,-0.5,0.0,0.0,-7.640000000000001,0.20000000000000107,-4.0,1.0,0.0
6.0,8.799999999999997,1.2600000000000051,0.0,0.5099999999999998,-1.7699999999999996,2.6099999999999994,0.0,0.0,2.4800000000000004,-0.22999999999999954,2.0,1.0,1.0
-10.0,5.489999999999995,12.010000000000005,0.0,1.4400000000000004,1.5500000000000007,2.0299999999999994,0.0,0.0,4.650000000000002,-0.6600000000000001,-6.0,1.0,0.0
2.0,0.060000000000002274,0.18999999999999773,0.0,-0.03000000000000025,-0.10000000000000142,-0.75,0.0,1.0,-0.46999999999999886,-0.9699999999999998,4.0,1.0,1.0
2.0,-1.960000000000008,-1.5300000000000011,0.0,-0.5300000000000002,-1.0599999999999987,0.7599999999999998,0.0,0.0,-2.8999999999999986,2.8,-4.0,1.0,0.0
4.0,4.289999999999999,1.7999999999999972,0.0,-0.4300000000000006,0.4400000000000013,1.92,0.0,0.0,1.5399999999999991,-0.2600000000000007,9.0,1.0,1.0
-6.0,-0.9299999999999926,7.969999999999999,-1.0,-0.6699999999999999,1.4800000000000004,0.6500000000000004,0.0,-9.0,2.3900000000000006,0.7699999999999996,-14.0,1.0,0.0
9.0,7.700000000000003,-2.3600000000000136,0.0,2.130000000000001,-0.9499999999999993,0.10999999999999943,0.0,0.0,5.84,-3.34,5.0,1.0,1.0
-3.0,-1.2700000000000031,4.0,0.0,-0.23000000000000043,1.4000000000000004,-2.17,0.0,0.0,0.5,-0.40000000000000036,3.0,1.0,0.0
11.0,4.109999999999999,-8.130000000000003,0.0,0.4399999999999995,-1.5300000000000011,1.4000000000000004,0.0,0.0,5.259999999999998,-0.1200000000000001,5.0,1.0,1.0
-22.0,-10.189999999999998,9.959999999999994,0.0,-3.040000000000001,0.23000000000000043,-2.3099999999999987,-1.0,-12.0,-5.009999999999998,-2.0700000000000003,-2.0,-1.0,0.0
1.0,-0.21000000000000796,3.049999999999997,0.0,1.5899999999999999,-0.2699999999999996,0.5,0.0,0.0,-3.729999999999997,1.7000000000000002,4.0,-1.0,1.0
-3.0,-8.369999999999997,-4.530000000000001,0.0,-0.6600000000000001,1.1300000000000008,-1.8999999999999986,0.0,0.0,2.9700000000000024,1.7699999999999996,0.0,-1.0,0.0
4.0,-0.010000000000005116,-3.7900000000000063,0.0,-0.3099999999999996,0.6400000000000006,0.0,0.0,0.0,-1.1400000000000006,0.5,4.0,1.0,1.0
-3.0,-0.9099999999999966,2.1500000000000057,0.0,-1.0199999999999996,-0.23000000000000043,1.3699999999999992,0.0,0.0,-2.580000000000002,-1.4400000000000004,0.0,1.0,0.0
1.0,5.480000000000004,-0.9600000000000009,0.0,4.78,-3.9400000000000013,3.130000000000001,0.0,0.0,-1.4499999999999993,-0.71,5.0,1.0,1.0
2.0,-2.6099999999999994,-4.780000000000001,0.0,1.0499999999999998,-2.120000000000001,-1.5899999999999999,0.0,0.0,2.4200000000000017,-1.6099999999999994,-4.0,-1.0,0.0
0.0,-4.900000000000006,-4.950000000000003,0.0,-2.9899999999999993,0.8900000000000006,-2.9899999999999984,0.0,0.0,3.080000000000002,1.2599999999999998,0.0,1.0,1.0
5.0,4.320000000000007,-0.9899999999999949,0.0,-0.9500000000000002,2.1400000000000006,-0.3800000000000008,0.0,0.0,2.1700000000000017,0.20000000000000018,0.0,1.0,0.0
5.0,-0.5900000000000034,-5.109999999999999,0.0,1.3899999999999997,-2.5700000000000003,-0.6199999999999992,0.0,0.0,3.629999999999999,-0.9199999999999999,-6.0,1.0,1.0
-8.0,-11.989999999999995,0.29999999999999716,0.0,-3.110000000000001,2.450000000000001,-3.75,-1.0,-12.0,-4.049999999999997,-1.5099999999999998,1.0,1.0,0.0
3.0,1.8400000000000034,-0.4399999999999977,0.0,-0.39999999999999947,0.5600000000000005,0.8399999999999999,0.0,0.0,1.7800000000000011,-1.3399999999999999,2.0,1.0,1.0
9.0,2.0900000000000034,-6.0,0.0,1.0900000000000007,-2.780000000000001,0.4599999999999991,0.0,0.0,-2.84,-0.3099999999999996,-1.0,1.0,0.0
1.0,2.6099999999999994,0.769999999999996,0.0,2.0999999999999988,0.009999999999999787,-1.1600000000000001,0.0,0.0,-0.259999999999998,-1.04,8.0,1.0,1.0
11.0,12.989999999999995,3.480000000000004,0.0,4.119999999999999,0.17999999999999972,-0.05000000000000071,0.0,0.0,0.2700000000000031,0.6500000000000004,1.0,-1.0,0.0
-1.0,-0.9699999999999989,-0.5699999999999932,0.0,-0.47000000000000064,-1.7200000000000006,2.1999999999999993,0.0,0.0,-3.2399999999999984,1.5800000000000005,-4.0,1.0,1.0
9.0,11.469999999999999,1.8900000000000006,0.0,2.7,-0.5599999999999987,6.1899999999999995,0.0,10.0,5.420000000000002,-1.0599999999999996,7.0,-1.0,0.0
6.0,1.8100000000000023,-4.259999999999991,0.0,0.0,-1.290000000000001,1.0999999999999996,0.0,0.0,-2.030000000000001,1.67,-1.0,1.0,1.0
-10.0,-10.659999999999997,1.8399999999999892,0.0,-4.950000000000001,2.6500000000000004,-1.3000000000000007,0.0,0.0,-7.140000000000001,-0.8600000000000003,1.0,0.0,0.0
2.0,-6.799999999999997,-10.679999999999993,0.0,-0.129999999999999,-0.9900000000000002,3.860000000000001,0.0,0.0,-2.9700000000000024,1.17,1.0,-1.0,1.0
-15.0,-14.540000000000006,5.109999999999999,-1.0,-3.7300000000000004,0.9900000000000002,-3.0,-1.0,-1.0,-8.910000000000004,1.3900000000000006,-16.0,1.0,0.0
-6.0,-4.550000000000011,1.3799999999999955,0.0,0.3199999999999994,-1.7699999999999996,-0.9900000000000002,0.0,0.0,-0.21000000000000085,-0.7100000000000009,3.0,-1.0,1.0
-5.0,-11.650000000000006,-4.560000000000002,-1.0,-3.0300000000000002,-1.5899999999999999,-7.34,0.0,12.0,-7.429999999999996,0.29000000000000004,-30.0,1.0,0.0
0.0,3.480000000000004,-1.4399999999999977,0.0,-2.33,-0.6199999999999992,2.8000000000000007,0.0,0.0,1.0800000000000018,0.3899999999999997,5.0,1.0,1.0
-5.0,-5.450000000000003,-0.8100000000000023,0.0,-0.4500000000000002,-1.1600000000000001,0.40000000000000036,0.0,0.0,-0.08999999999999986,0.5899999999999999,3.0,-1.0,0.0
1.0,2.6599999999999966,-1.9399999999999977,1.0,1.3099999999999987,0.9100000000000001,1.9700000000000006,0.0,3.0,-0.120000000000001,-1.4000000000000004,9.0,1.0,1.0
-9.0,-6.469999999999999,6.009999999999991,0.0,-0.17999999999999972,-1.0399999999999991,-3.0199999999999996,0.0,0.0,-3.8100000000000023,-1.1599999999999993,-19.0,1.0,0.0
18.0,8.920000000000002,-13.090000000000003,0.0,3.2199999999999998,0.5800000000000001,5.389999999999999,0.0,4.0,2.9099999999999966,0.3899999999999997,1.0,1.0,1.0
-1.0,-12.420000000000002,-6.349999999999994,0.0,-3.7300000000000004,0.3299999999999983,-4.91,0.0,0.0,-1.0500000000000007,-3.9499999999999993,1.0,1.0,0.0
4.0,0.5200000000000102,-9.620000000000005,0.0,1.4900000000000002,-0.28999999999999915,5.34,0.0,0.0,2.080000000000002,-3.2399999999999993,8.0,1.0,1.0
-5.0,-7.939999999999998,-3.3900000000000006,1.0,-2.46,2.209999999999999,1.0600000000000005,-1.0,-1.0,2.1200000000000045,3.55,8.0,0.0,0.0
1.0,4.240000000000002,-0.12999999999999545,0.0,2.7,-1.3699999999999992,2.1799999999999997,0.0,0.0,-0.5300000000000011,0.07999999999999918,2.0,-1.0,1.0
-11.0,-17.03,-5.109999999999999,0.0,0.1800000000000006,0.41000000000000014,-4.02,0.0,-3.0,-5.940000000000005,-2.55,-14.0,1.0,0.0
12.0,3.8100000000000023,-3.4099999999999966,0.0,0.9399999999999995,0.6400000000000006,-0.41000000000000014,1.0,14.0,4.120000000000001,-1.04,1.0,1.0,1.0
9.0,5.260000000000005,0.8500000000000085,0.0,0.8899999999999997,-1.1500000000000004,1.0200000000000014,0.0,0.0,-1.5900000000000034,-0.9099999999999993,-2.0,-1.0,0.0
16.0,11.259999999999998,-3.780000000000001,1.0,-0.8600000000000003,-0.34999999999999964,3.8900000000000006,0.0,4.0,3.9800000000000004,-0.3100000000000005,27.0,1.0,1.0
-2.0,4.260000000000005,4.690000000000012,0.0,0.28000000000000114,-0.22000000000000064,-0.3000000000000007,0.0,0.0,4.0,-0.33999999999999986,0.0,1.0,0.0
-9.0,-5.489999999999995,4.3799999999999955,0.0,-3.6500000000000004,2.66,-2.9700000000000006,0.0,0.0,-0.5599999999999987,0.2400000000000002,1.0,0.0,1.0
-2.0,2.4100000000000037,6.829999999999998,0.0,0.54,0.6699999999999999,-0.8399999999999999,0.0,0.0,0.8999999999999986,1.4300000000000006,5.0,-1.0,0.0
9.0,6.3999999999999915,-0.09000000000000341,0.0,1.5899999999999999,-0.6999999999999993,2.6500000000000004,1.0,14.0,2.3999999999999986,0.17999999999999972,1.0,1.0,1.0
-13.0,-10.760000000000005,3.1500000000000057,1.0,-1.8499999999999996,2.25,-4.289999999999999,0.0,0.0,-2.59,-0.5999999999999996,25.0,-1.0,0.0
14.0,-1.1299999999999955,-18.33,0.0,0.5999999999999996,-3.9399999999999995,-1.6600000000000001,0.0,0.0,0.4700000000000024,-0.7400000000000002,-4.0,1.0,1.0
