Wins,PPG,OPPG,P6,3PT,TO,AST,ConfChamp,Seed,RPG,STL,NumApp,Home
-2,1.0300000000000011,7.649999999999999,0,0.8199999999999994,2.59,2.3500000000000014,0,-1,0.6799999999999997,0.379999999999999,8,0
5,-2.819999999999993,-10.909999999999997,-1,0.6099999999999994,-1.5899999999999999,-1.0899999999999999,-1,-1,4.350000000000005,0.2599999999999998,-20,0
1,-0.5,-3.0,0,1.4700000000000006,0.47000000000000064,-3.969999999999999,0,-1,4.760000000000005,-0.0600000000000005,-15,0
6,-2.4099999999999966,-6.289999999999999,0,-0.2400000000000002,-3.2799999999999994,-1.25,1,-2,3.8300000000000054,-2.9000000000000004,13,0
