Wins,PPG,OPPG,P6,3PT,TO,AST,ConfChamp,Seed,RPG,STL,NumApp,Home
2,1.1200000000000045,-3.789999999999999,-1,1.6099999999999994,-0.030000000000001137,0.7300000000000004,0,-1,3.530000000000001,-0.08999999999999986,-20,0
1,-9.590000000000003,-8.759999999999998,0,-1.71,-2.709999999999999,-3.6799999999999997,0,-1,0.12000000000000455,-1.33,-5,0
